mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_delta_mean_1,mfcc_delta_mean_2,mfcc_delta_mean_3,mfcc_delta_mean_4,mfcc_delta_mean_5,mfcc_delta_mean_6,mfcc_delta_mean_7,mfcc_delta_mean_8,mfcc_delta_mean_9,mfcc_delta_mean_10,mfcc_delta_mean_11,mfcc_delta_mean_12,mfcc_delta_mean_13,mfcc_delta_mean_14,mfcc_delta_mean_15,mfcc_delta_mean_16,mfcc_delta_mean_17,mfcc_delta_std_1,mfcc_delta_std_2,mfcc_delta_std_3,mfcc_delta_std_4,mfcc_delta_std_5,mfcc_delta_std_6,mfcc_delta_std_7,mfcc_delta_std_8,mfcc_delta_std_9,mfcc_delta_std_10,mfcc_delta_std_11,mfcc_delta_std_12,mfcc_delta_std_13,mfcc_delta_std_14,mfcc_delta_std_15,mfcc_delta_std_16,mfcc_delta_std_17,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_mean_7,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,contrast_std_7,spectral_centroid_mean,spectral_centroid_std,zero_crossing_rate_mean,zero_crossing_rate_std,Person,Language
-1.0,0.2519967257976532,0.08608295023441315,0.056505490094423294,0.05752875655889511,-0.012182025238871574,-0.023881759494543076,-0.009191584773361683,0.0013222903944551945,0.0018265941180288792,-0.01096810307353735,-0.0077077290043234825,0.034098926931619644,0.0063764788210392,-0.014447775669395924,0.03935316205024719,-0.04003783315420151,0.0,0.2105385810136795,0.1153126135468483,0.08318900316953659,0.09039545059204102,0.051829297095537186,0.055899590253829956,0.04988018795847893,0.05346941575407982,0.045174479484558105,0.04087676852941513,0.04353203997015953,0.03261082246899605,0.0336410291492939,0.033622656017541885,0.046885982155799866,0.04906545951962471,7.74424802063578e-10,0.0004264241724740714,0.0001249238266609609,-0.00021347981237340719,-1.1705895985869574e-06,5.6348886573687196e-05,0.00015349847672041506,8.903232810553163e-05,-4.689785055234097e-05,-1.462357431591954e-05,2.8393538741511293e-05,-1.8479620848665945e-05,-0.00012632542348001152,-2.4620165277156048e-05,3.8256868720054626e-05,-4.803654519491829e-05,7.714745152043179e-06,4.523927010779971e-09,0.04488389194011688,0.02325834520161152,0.01774430461227894,0.014866611920297146,0.010989990085363388,0.009297185577452183,0.008955975994467735,0.009694069623947144,0.008313425816595554,0.007105482742190361,0.008055943995714188,0.0061298636719584465,0.006140247453004122,0.006225960329174995,0.008899417705833912,0.009300618432462215,0.365771621465683,0.3861669898033142,0.3990687429904938,0.4081161320209503,0.38183486461639404,0.34381991624832153,0.33056458830833435,0.34996265172958374,0.37810218334198,0.40545305609703064,0.37326526641845703,0.33522123098373413,0.30241090059280396,0.32855933904647827,0.3445696234703064,0.3395672142505646,0.3148494064807892,0.3066439926624298,0.29945963621139526,0.2954205274581909,0.30956950783729553,0.3285923898220062,0.3068520724773407,0.28119248151779175,15.743182926515473,16.02226905093722,18.484071526853455,16.64466506550322,17.650078068442745,19.436184764414666,43.875887570447034,4.234071774179552,5.636672239346187,4.660969034995039,3.5019961393641377,3.2614786906656508,3.2693120775399307,4.139963045175203,2985.9383911376112,1704.8285427861797,0.15029505393683273,0.15881916937947319,MWalaa,English
-1.0,0.28725582361221313,0.05580602213740349,0.0308731310069561,0.07343657314777374,0.017995676025748253,-0.0073115029372274876,-0.005607884842902422,-0.010003508068621159,-0.018614182248711586,-0.020765500143170357,-0.017254993319511414,0.036277513951063156,0.011796345002949238,-0.0003037008282262832,0.04813751205801964,-0.045956771820783615,0.0,0.19804802536964417,0.11709536612033844,0.10295412689447403,0.07704302668571472,0.05785640329122543,0.057770926505327225,0.05952596664428711,0.04766353219747543,0.04904346913099289,0.05736076459288597,0.04347732663154602,0.04052688553929329,0.031021801754832268,0.03312439098954201,0.03840973600745201,0.055184755474328995,9.714882232003674e-10,1.4651500350737479e-05,0.00010116311750607565,0.0001935443578986451,0.00011573798110475764,-0.0001969903678400442,9.047462663147599e-05,-3.690196172101423e-05,-0.00013818680599797517,0.00012468952627386898,-6.269227742450312e-05,5.970043730485486e-06,-5.9872923884540796e-05,-9.815181692829356e-05,2.5938979888451286e-05,-7.000435743975686e-06,0.0001306097983615473,5.0480011282161286e-09,0.0371788926422596,0.024661622941493988,0.02057643048465252,0.013075843453407288,0.010680456645786762,0.011794270016252995,0.010808827355504036,0.008465097285807133,0.008289352059364319,0.010874047875404358,0.007673674263060093,0.00797637365758419,0.005476548336446285,0.006436371710151434,0.0064068324863910675,0.010002288967370987,0.4001951515674591,0.4427781105041504,0.3998454511165619,0.3926195502281189,0.443964421749115,0.48399874567985535,0.45031827688217163,0.43523603677749634,0.4026584029197693,0.42511317133903503,0.37911728024482727,0.34069666266441345,0.2959789037704468,0.31293728947639465,0.3029094636440277,0.32082399725914,0.3591696321964264,0.3867626190185547,0.36105334758758545,0.3661702275276184,0.30955761671066284,0.3218695819377899,0.30017396807670593,0.27445340156555176,17.431978469603944,16.317374909570308,18.767056706260778,16.27527584779391,17.99822176438304,18.882714141644165,43.30326595874653,4.191709976558924,5.096538394209841,5.995516353081337,4.349921889261391,3.601934249074166,3.261534390619231,4.28700802945689,2572.2724071106827,1429.1362463691028,0.0997314453125,0.11941129505026264,MWalaa,English
-1.0,0.26963934302330017,0.06765393912792206,0.0409511923789978,0.10121558606624603,0.021431637927889824,-0.016526201739907265,-0.002632326912134886,-0.013281154446303844,-0.004005950875580311,-0.02379981242120266,-0.014307918027043343,0.039159759879112244,-0.005597976502031088,0.011523785069584846,0.04944460093975067,-0.05973106250166893,0.0,0.21471001207828522,0.10047702491283417,0.1002347469329834,0.08536457270383835,0.05222611129283905,0.061524029821157455,0.06251976639032364,0.04825332760810852,0.0452609583735466,0.043208274990320206,0.04246288537979126,0.04205188527703285,0.03221576288342476,0.03876100480556488,0.0399114266037941,0.05498245730996132,8.992287470199756e-10,0.00018467027985025197,9.939369920175523e-05,1.8924874893855304e-05,-0.00020536531519610435,-9.934313129633665e-05,-9.711038728710264e-05,-1.8066133634420112e-05,5.147872434463352e-05,0.00010202281555393711,-3.977178494096734e-06,-3.51814269379247e-05,3.0162351322360337e-05,-0.00010888202086789533,8.746658568270504e-05,6.20732971583493e-05,5.797108315164223e-05,4.863322633497091e-09,0.04606226086616516,0.02142016775906086,0.020272035151720047,0.017129478976130486,0.01015937328338623,0.012961526401340961,0.012193193659186363,0.00953588541597128,0.008958075195550919,0.00738845719024539,0.008647209033370018,0.007609127089381218,0.006217635236680508,0.008055802434682846,0.007850222289562225,0.010312805883586407,0.47159886360168457,0.4318554103374481,0.4064764678478241,0.4453844726085663,0.43344005942344666,0.4116975963115692,0.38571828603744507,0.3969275653362274,0.33010968565940857,0.3107401132583618,0.33506208658218384,0.38438504934310913,0.34815871715545654,0.3157727122306824,0.31817013025283813,0.3609773814678192,0.3357689082622528,0.33279523253440857,0.3274834454059601,0.35861146450042725,0.3220650255680084,0.30934786796569824,0.31265097856521606,0.3079851567745209,16.33491124217084,16.597240059228156,19.308771844100132,16.194912388281878,18.57161730982838,19.244212171258468,45.31499301873731,4.241302752740643,5.739798663283393,6.446888783332442,4.023216265753762,3.8063362284717908,3.457458438119799,4.7821819810833714,2760.40035306129,1437.955145480666,0.11729847301136363,0.13355063178190327,MWalaa,English
-1.0,0.2673349380493164,0.06470635533332825,0.04806026443839073,0.08684533089399338,0.02140115201473236,-0.000994740636087954,-0.01880728453397751,-0.0036491197533905506,-0.007566850166767836,-0.019158393144607544,-0.007706368807703257,0.05114927887916565,0.002349014161154628,-0.006775557529181242,0.07397828996181488,-0.048437342047691345,0.0,0.21852727234363556,0.151129350066185,0.0826663225889206,0.10004866868257523,0.06293894350528717,0.05481798201799393,0.05534692481160164,0.05037236586213112,0.0385962575674057,0.05360453203320503,0.04919412359595299,0.04609058052301407,0.029697200283408165,0.037262942641973495,0.05051587149500847,0.0537482425570488,6.779232730735885e-10,-0.00010465990635566413,0.0001959544897545129,5.912883125347435e-07,-0.00018302777607459575,0.00010116698103956878,6.418134580599144e-05,-7.549623842351139e-05,-3.0647766834590584e-05,-2.037242302321829e-05,7.028635445749387e-05,0.00012232022709213197,2.4001719793886878e-06,5.1615741540445015e-05,4.85759592265822e-05,-2.5528219339321367e-05,-3.0814197089057416e-05,4.240408024713815e-09,0.04511592909693718,0.030204636976122856,0.017476020380854607,0.017699869349598885,0.013154743239283562,0.010592947714030743,0.010800717398524284,0.009920799173414707,0.00723197590559721,0.010178016498684883,0.008203106001019478,0.008385121822357178,0.006062416825443506,0.007541037630289793,0.00943069439381361,0.010872812010347843,0.42205896973609924,0.47415798902511597,0.4232865571975708,0.39473414421081543,0.4273844063282013,0.3508146405220032,0.2907579839229584,0.29219815135002136,0.35058659315109253,0.3881113529205322,0.3506719172000885,0.3473844528198242,0.30420392751693726,0.3179698884487152,0.3259764611721039,0.3358214199542999,0.3935483992099762,0.34180811047554016,0.319364070892334,0.2938080132007599,0.3085590600967407,0.3177361786365509,0.29737094044685364,0.29344668984413147,16.27773586929811,17.285266990370733,20.17815640463389,17.046508966716175,18.668510400493563,20.56046897977964,44.609719901180235,4.57449692626579,6.008495446810982,6.2776039141965425,4.549534748098163,3.406988182358593,3.7341928722514965,4.343035021852683,2956.35233131216,1742.3205005855934,0.14339496933411214,0.16089815474871916,MWalaa,English
-1.0,0.29506760835647583,0.11111162602901459,0.0898355171084404,0.10426540672779083,0.01584002375602722,0.0017259889282286167,0.03090595081448555,0.020243767648935318,0.013298453763127327,-0.00402545602992177,-0.004864666610956192,0.04548758640885353,0.025862697511911392,-0.014655652455985546,0.05683601275086403,-0.03135118633508682,0.0,0.15385837852954865,0.10207145661115646,0.10864952206611633,0.08997521549463272,0.05761972442269325,0.052171338349580765,0.05150826275348663,0.03642323613166809,0.039542872458696365,0.03976038098335266,0.04344047233462334,0.04153832420706749,0.029710939154028893,0.035641901195049286,0.048460692167282104,0.03846361115574837,7.74424802063578e-10,0.00042615484562702477,-6.565496005350724e-05,3.0372133551281877e-05,0.00023739233438391238,-5.519682963495143e-05,-1.8834341517504072e-06,2.2860449462314136e-05,-4.175896538072266e-05,-4.311094744480215e-05,6.031596512912074e-06,6.687592394882813e-05,4.969172732671723e-05,1.319051079917699e-06,-3.831739377346821e-05,4.407323558552889e-06,-2.5404942789464258e-05,4.523927010779971e-09,0.032969724386930466,0.02360120415687561,0.01983640529215336,0.017222346737980843,0.011578899808228016,0.010434510186314583,0.010144430212676525,0.006517701782286167,0.006974681280553341,0.00716977147385478,0.0073315841145813465,0.00816574040800333,0.0059650433249771595,0.006406307686120272,0.00914786383509636,0.007679772097617388,0.49265775084495544,0.5001093149185181,0.44514960050582886,0.43589717149734497,0.47691503167152405,0.49693581461906433,0.4745786488056183,0.43754076957702637,0.40848010778427124,0.4260786473751068,0.39556950330734253,0.4002288281917572,0.3457739055156708,0.32402533292770386,0.3260549306869507,0.3202888071537018,0.3248710334300995,0.3377179503440857,0.33757472038269043,0.3268347382545471,0.3126585781574249,0.3280465304851532,0.2949489951133728,0.3023500442504883,13.800144487376757,15.805047278014072,18.439627000131853,16.65869935634129,18.348652534526078,19.246490570011943,44.331491583164215,3.569302780046522,5.004721061698392,4.937686541066126,3.7665559451030735,3.9580815436427033,3.7061772510028903,5.0115822561698735,2307.4052636716538,1294.3578703972864,0.07798424988879003,0.0837070928061483,MWalaa,English
-1.0,0.18526437878608704,0.09772104024887085,0.08275682479143143,0.10110119730234146,0.024944178760051727,-0.0038463918026536703,0.005924248602241278,0.0007075300673022866,0.004947962239384651,-0.026411082595586777,-0.009113041684031487,0.035645704716444016,0.0009435790125280619,-0.004652348347008228,0.04927036911249161,-0.0378694124519825,0.0,0.19470688700675964,0.1074933409690857,0.10149908810853958,0.08041010051965714,0.05976708605885506,0.05359868332743645,0.0452200248837471,0.05194878950715065,0.04118843749165535,0.04139908775687218,0.039993271231651306,0.03530223295092583,0.03320525214076042,0.031105032190680504,0.040633175522089005,0.039219457656145096,5.978389450156385e-10,9.654834866523743e-05,8.286380034405738e-05,-0.0001340077433269471,-2.1307678252924234e-05,-3.2966934668365866e-05,4.787520083482377e-05,3.571415436454117e-05,2.3239343136083335e-05,-3.305741847725585e-05,1.06903553387383e-05,6.907941133249551e-05,-3.217408448108472e-05,-9.956253052223474e-06,2.46408144448651e-05,-2.679335193533916e-05,7.625873877259437e-06,3.988082752925948e-09,0.04243249073624611,0.022980671375989914,0.017648976296186447,0.014485090039670467,0.01311445888131857,0.009908454492688179,0.008219224400818348,0.008852886967360973,0.008098850026726723,0.006930699571967125,0.0067782956175506115,0.007501930929720402,0.006481223739683628,0.006086340639740229,0.007929866202175617,0.007966246455907822,0.5224509239196777,0.5053115487098694,0.43595898151397705,0.3932427763938904,0.38240358233451843,0.3608396053314209,0.34401050209999084,0.351970374584198,0.40825939178466797,0.42910972237586975,0.4084615707397461,0.459271639585495,0.33454975485801697,0.32050734758377075,0.30964091420173645,0.3239491879940033,0.34159964323043823,0.3264034390449524,0.32833001017570496,0.30724161863327026,0.32376837730407715,0.32182300090789795,0.3209150433540344,0.33904367685317993,16.77918366173071,16.484806570877552,18.474654878012505,15.422315849190246,18.2835010059484,19.100762243135676,44.130212878572436,4.100430818682597,5.554607780912891,5.908815529801127,4.03771169586026,3.723955864756602,4.028405122296763,4.065547419185244,3219.500206585395,1720.854199497637,0.15572952438186813,0.16137389564085627,MWalaa,English
-1.0,0.2437693476676941,0.0803103968501091,0.06342852115631104,0.09528659284114838,0.01961999014019966,0.005978327244520187,-0.018920598551630974,-0.006936721038073301,-0.0014823441160842776,-0.012889745645225048,-0.018006036058068275,0.05293795466423035,0.008809499442577362,-0.0036853777710348368,0.06041248142719269,-0.03129494562745094,0.0,0.209055095911026,0.12170612812042236,0.07520893961191177,0.07997848093509674,0.061085231602191925,0.05987344682216644,0.05725814029574394,0.05288810282945633,0.039139751344919205,0.05167803913354874,0.04362166300415993,0.04736936464905739,0.028793219476938248,0.034090135246515274,0.052788618952035904,0.0450146421790123,8.03001332094766e-10,8.682021143613383e-05,-5.552750008064322e-05,-3.0959952709963545e-05,0.00011031810572603717,-8.253648502432043e-07,-5.509044513019035e-06,-2.1340785679058172e-05,2.335289536858909e-06,1.2735291420540307e-05,-2.594243960629683e-05,-3.4053256968036294e-05,6.764659701730125e-06,1.632291605346836e-05,5.6545504776295274e-05,2.782567753456533e-05,-8.101362618617713e-05,4.604146397468867e-09,0.045066677033901215,0.026737689971923828,0.01621880568563938,0.01525628287345171,0.011804220266640186,0.011835205368697643,0.011500957421958447,0.009395992383360863,0.007153946440666914,0.009523849934339523,0.006792179774492979,0.009140852838754654,0.005716667510569096,0.006616478785872459,0.010107153095304966,0.008183768950402737,0.42285433411598206,0.434062659740448,0.410680890083313,0.4577353298664093,0.46168002486228943,0.36869242787361145,0.3408544659614563,0.3717615306377411,0.4022355079650879,0.42615991830825806,0.4426429271697998,0.4166942536830902,0.29580360651016235,0.31295904517173767,0.28535982966423035,0.3136754631996155,0.33773505687713623,0.32384613156318665,0.34261220693588257,0.33147838711738586,0.32895782589912415,0.31446969509124756,0.3077428638935089,0.29669228196144104,16.307562872811133,15.580274964340546,18.833015350105775,15.769549103871636,17.843680397490484,19.590217314806136,43.713036828925254,3.9830717522603836,5.554373576378436,6.232748711736942,3.928463056997509,3.4962980588874295,3.859545502251369,4.133423174516692,2998.0038237222416,1689.9906113818217,0.13360708314114392,0.14862130767443174,MWalaa,English
-1.0,0.27828359603881836,0.04634843394160271,0.05905665457248688,0.0933951884508133,0.001714362297207117,-0.013024372048676014,-0.0022982873488217592,-0.008147304877638817,0.0061045861802995205,-0.016692839562892914,-0.017457813024520874,0.03987625986337662,0.01040192972868681,-0.006939946673810482,0.06038103997707367,-0.03757309913635254,0.0,0.17388354241847992,0.11633267998695374,0.09618772566318512,0.08425147831439972,0.06770603358745575,0.06873364001512527,0.05046742409467697,0.06186990812420845,0.04125690832734108,0.05129401013255119,0.04999851807951927,0.04536685720086098,0.035429611802101135,0.034810204058885574,0.049798715859651566,0.051828864961862564,7.971185378430334e-10,0.00010604408453218639,-5.57794692213065e-06,-0.00017762675997801125,0.00020303412748035043,-6.510491948574781e-05,-2.3836944819777273e-05,6.48246641503647e-05,-0.00014610706421080977,5.99401255385601e-06,2.3850182060414227e-06,6.130684778327122e-05,-1.925029391713906e-05,1.9555705875973217e-05,0.0001397623709635809,5.952967330813408e-05,4.388582965475507e-06,4.587761726071449e-09,0.03589862585067749,0.02281985804438591,0.01892307959496975,0.01663513481616974,0.014919913373887539,0.013029972091317177,0.010369382798671722,0.012098930776119232,0.0073232329450547695,0.011003170162439346,0.009262388572096825,0.00923506822437048,0.007249417249113321,0.006237615365535021,0.009387063793838024,0.010210513137280941,0.4716538190841675,0.4364002048969269,0.4296545386314392,0.4565180540084839,0.4940297305583954,0.4547487795352936,0.43286263942718506,0.37296995520591736,0.37533289194107056,0.38021960854530334,0.3447822034358978,0.39748242497444153,0.3223107159137726,0.30483153462409973,0.33677753806114197,0.3382004201412201,0.3657272756099701,0.34592553973197937,0.3527543246746063,0.3168533444404602,0.31673312187194824,0.3037111163139343,0.27115771174430847,0.2893799841403961,17.36252315798029,16.486364519286457,18.244779253547367,16.13563090241697,17.99239465580291,19.878862536025387,45.201316652783746,4.455843375166693,5.763729341226105,5.710349411498464,3.9501685099156596,3.415953827779128,3.8014123804343374,4.593599621427451,2903.1856506142753,1285.4745212293114,0.11684767055860806,0.10809648787368109,MWalaa,English
-1.0,0.24727733433246613,0.07728017121553421,0.0619535818696022,0.09715358912944794,0.020233405753970146,-0.0041741724126040936,-0.008789489977061749,-0.018339237198233604,-0.011492043733596802,-0.02742401696741581,-0.021574515849351883,0.03608167916536331,0.013604179956018925,-0.005711248144507408,0.05619591847062111,-0.03022255189716816,0.0,0.1882476657629013,0.11190032958984375,0.06917452067136765,0.07542985677719116,0.06330128014087677,0.056654393672943115,0.05273802578449249,0.04989267513155937,0.039435334503650665,0.04364786669611931,0.045520175248384476,0.039135806262493134,0.033071890473365784,0.03523122891783714,0.04452836513519287,0.041896700859069824,8.119901417913411e-10,0.0010386399226263165,0.00013253734505269676,-0.00016659456014167517,9.17671131901443e-05,-0.0001413723803125322,-0.00021838360407855362,0.00017717407899908721,-0.00019748910563066602,0.00016125651018228382,3.4796886438925867e-07,8.92636671778746e-05,-0.00020175802637822926,-4.292189987609163e-05,-0.00014012199244461954,-1.5292455373128178e-06,4.879950938629918e-05,4.629055805338567e-09,0.03959588333964348,0.02295670285820961,0.013682049699127674,0.01438634842634201,0.01425945945084095,0.009456352330744267,0.010249520651996136,0.009917918592691422,0.0072604273445904255,0.007869595661759377,0.007688585203140974,0.007860098034143448,0.006807976868003607,0.007576042786240578,0.00746725732460618,0.007377380970865488,0.4449467658996582,0.463468074798584,0.36132076382637024,0.3744228780269623,0.37214407324790955,0.34990236163139343,0.2922957241535187,0.2997356057167053,0.3750317096710205,0.48191145062446594,0.4781448543071747,0.40171167254447937,0.3431749641895294,0.32881826162338257,0.2939336895942688,0.30641505122184753,0.32578930258750916,0.33613699674606323,0.29285821318626404,0.3106704354286194,0.33227822184562683,0.36325445771217346,0.3508797585964203,0.3019334077835083,16.409510040003976,16.425441739341945,20.87168268333704,16.977318428003468,18.3113414985312,19.669291388410695,43.95449159944656,4.562822053780271,5.68693951524113,6.727218551341101,4.522441593081733,4.01986105045396,3.3646057613074905,4.59136586599886,2897.424657709257,1639.1411491596618,0.13447046991604478,0.14268586006135553,MWalaa,English
-1.0,0.2775669991970062,0.08226733654737473,0.03086601383984089,0.06620119512081146,-0.00817128550261259,-0.018125155940651894,-0.016011716797947884,0.010188808664679527,0.0063444203697144985,0.0025870702229440212,-0.0061630913987755775,0.03703167289495468,0.005755072925239801,-0.01225192192941904,0.04543333500623703,-0.06315281242132187,0.0,0.17815999686717987,0.13166533410549164,0.08696364611387253,0.07561351358890533,0.05923238769173622,0.05378038436174393,0.05062652379274368,0.0489143468439579,0.03705195337533951,0.0522671639919281,0.04116757959127426,0.038550905883312225,0.027020763605833054,0.03603307902812958,0.043723978102207184,0.05353408306837082,7.229679632736463e-10,0.00029626389732584357,0.00023165674065239727,-0.00010748611384769902,-0.00014548306353390217,-8.763288496993482e-05,6.260719237616286e-05,3.9155856939032674e-05,5.274349678074941e-05,-3.814895171672106e-05,-6.836883403593674e-05,5.1845679990947247e-05,-5.792192678200081e-05,-3.73143884644378e-05,3.419687709538266e-05,-7.481929060304537e-05,-1.5782607079017907e-06,4.375300566294982e-09,0.035587627440690994,0.02771231345832348,0.016685254871845245,0.014619185589253902,0.010810102336108685,0.011349251493811607,0.009372538886964321,0.010088198818266392,0.006341230124235153,0.009475983679294586,0.007249415852129459,0.007687625475227833,0.004538029432296753,0.0065696146339178085,0.008963940665125847,0.01048897672444582,0.4766792058944702,0.4758094549179077,0.4976063370704651,0.49495816230773926,0.43916741013526917,0.29535815119743347,0.2854313552379608,0.2815991938114166,0.3105669617652893,0.3391426205635071,0.3348483145236969,0.3743366599082947,0.3181866705417633,0.30234667658805847,0.32809415459632874,0.3182966113090515,0.3504832983016968,0.27464619278907776,0.2855185568332672,0.2610258460044861,0.2551187574863434,0.25636187195777893,0.2731004059314728,0.2858276963233948,16.26390182468123,16.339959959701766,18.235471919431287,16.283770291948517,18.065983357702503,20.149592993276592,43.02301872577981,4.121198977073446,5.726573508995078,4.677704617374271,3.3143819877597074,3.5796085913247038,3.918786385331331,4.015004387613618,2992.484441399721,1511.7441857458653,0.13165911804401995,0.13531727575478056,MWalaa,English
-1.0,0.2505647838115692,0.07049980014562607,0.03778938204050064,0.10247854143381119,0.024854186922311783,-0.00041493188473396003,-0.007627332583069801,-0.0055282218381762505,-0.011356868781149387,-0.02961922064423561,-0.01101396419107914,0.03190397843718529,0.001989027950912714,0.004099017940461636,0.04954937845468521,-0.0486106351017952,0.0,0.18736714124679565,0.11075381934642792,0.0801846906542778,0.08069872856140137,0.04844047129154205,0.053520336747169495,0.04475613683462143,0.05098087340593338,0.04324803873896599,0.04382011666893959,0.03901161253452301,0.03429983928799629,0.030906938016414642,0.03155018016695976,0.03791307657957077,0.047935228794813156,7.351802500110693e-10,-0.0005826312117278576,-4.111726229893975e-05,-1.0168456356041133e-05,0.00021205379744060338,-2.645384029165143e-06,-0.00021282125089783221,-0.00014812972221989185,-4.943885141983628e-05,9.594236325938255e-05,-9.667229278420564e-06,-4.184345016255975e-05,1.5685989637859166e-05,9.071354725165293e-05,0.00015467680350411683,3.7375571992015466e-05,-2.141226468665991e-05,4.411081722111021e-09,0.03977597877383232,0.0250126663595438,0.015828493982553482,0.016126403585076332,0.009992408566176891,0.010764768347144127,0.009691317565739155,0.00955252442508936,0.007508948910981417,0.0077895005233585835,0.006664814427495003,0.006635081022977829,0.0066194296814501286,0.00612060260027647,0.007813911885023117,0.010160522535443306,0.49194470047950745,0.4990605413913727,0.4418002963066101,0.391670286655426,0.37389278411865234,0.3714935779571533,0.32678529620170593,0.3320443332195282,0.324698269367218,0.3473548889160156,0.386870414018631,0.40367019176483154,0.33956220746040344,0.3353683650493622,0.3372350335121155,0.32109516859054565,0.3089252710342407,0.32821929454803467,0.28810372948646545,0.3267044126987457,0.31371963024139404,0.29819321632385254,0.32764002680778503,0.30936792492866516,16.33434038458794,16.37190632000569,19.2419547762072,16.67916351935024,18.777960052562946,18.88483182069536,44.30560737744576,4.130141015788995,5.242491746508709,5.876318510520543,4.0731645712821445,3.7625840307884655,2.9290018935132554,4.455804628082665,3074.060137106501,1698.3073030687804,0.14818676097972974,0.1473105013231017,MWalaa,English
-1.0,0.21485160291194916,0.07983345538377762,0.06578801572322845,0.10715167969465256,0.03362343832850456,0.009633945301175117,-0.0008747362880967557,-0.0013160253874957561,0.01710384711623192,-0.013248024508357048,-0.013565292581915855,0.04336358234286308,0.01203264482319355,-0.0004947304259985685,0.046134475618600845,-0.017882170155644417,0.0,0.18383492529392242,0.10927936434745789,0.08370260149240494,0.08234596997499466,0.052332863211631775,0.04943687468767166,0.0509929358959198,0.04721705615520477,0.036935724318027496,0.04589799791574478,0.04247242584824562,0.04031975567340851,0.02784416638314724,0.025033041834831238,0.03799385577440262,0.03961856663227081,5.849821738124206e-10,0.00013171079626772553,-6.235318869585171e-05,-7.315957191167399e-05,5.49642754776869e-05,4.953682582709007e-05,-7.703436858719215e-05,5.8722933317767456e-05,-1.2003046094832825e-06,3.5359458706807345e-05,3.72644753952045e-05,-1.4716854821017478e-05,-4.143460319028236e-05,5.351453728508204e-05,5.904439967707731e-05,1.9687353415065445e-05,2.0682871308963513e-06,3.945920035164363e-09,0.03800930082798004,0.022043118253350258,0.016404859721660614,0.014998684637248516,0.01030765287578106,0.00907952431589365,0.009608122520148754,0.00941521767526865,0.006708432454615831,0.008418639190495014,0.0073174722492694855,0.007043648045510054,0.005378553178161383,0.005112405400723219,0.007053776644170284,0.007578016258776188,0.4786335825920105,0.4515395760536194,0.41116198897361755,0.471157044172287,0.5433223247528076,0.5067881941795349,0.43084925413131714,0.4121178984642029,0.4715982675552368,0.4988497793674469,0.4701623022556305,0.4536401927471161,0.3110021650791168,0.30574777722358704,0.2874454855918884,0.3076030910015106,0.33897829055786133,0.3502809703350067,0.3357151746749878,0.33270013332366943,0.35457026958465576,0.33853885531425476,0.3108830451965332,0.2874075472354889,16.93284445536555,14.774489766586436,17.713282334775727,15.36212498678752,17.586487912972185,18.719964179890646,44.2220323022647,4.407920672070951,5.318811693078699,6.15067102493621,3.562020859933277,3.443171276243125,3.61076273688311,4.143584477548835,2985.136837888567,1558.514825613029,0.12423738869287634,0.13519148861384608,MWalaa,English
